Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
1/30/2021,12:18 AM,Local,630,Birmingham,MOF  ,WVTM,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFWV115MFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,12:27 AM,Local,673,"Columbus, GA",J!WKD,WRBL,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,12:29 AM,Local,504,Philadelphia,J!WKD,WPVI,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,12:31 AM,Local,671,Tulsa,J!WKD,KTUL,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,12:54 AM,Local,541,Lexington,RSCUE,WDKY,TO THE RESCUE                 ,Syndication,RRFWV130RSH,TRR_F/W_2020_30_V1_20%_OFF,30,0.0
1/30/2021,1:18 AM,Local,709,Tyler-Longview-Jacksonville,MOF  ,KETK,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFWV115MFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,1:25 AM,Local,623,Dallas-Ft. Worth,MOF  ,WFAA,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFWV115MFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,1:52 AM,Local,518,Greensboro-Winston-Salem-High,RSCUE,WGHP,IMPRACTICAL JOKERS            ,Syndication,RRFWV130RSH,TRR_F/W_2020_30_V1_20%_OFF,30,0.0
1/30/2021,1:57 AM,Local,710,Hattiesburg-Laurel,J!WKD,WDAM,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,1:57 AM,Local,521,Providence-New Bedford,WOFWD,WPRI,WHEEL OF FORTUNE              ,Syndication,RRFWV115WFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,1:58 AM,Local,718,"Jackson, MS",J!WKD,WLBT,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:00 AM,Local,640,Memphis,J!WKD,WREG,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:00 AM,Local,538,"Rochester, NY",WOFWD,WROC,PAID PROGRAMMING              ,Syndication,RRFWV115WFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:20 AM,Local,510,Cleveland,MOF  ,WEWS,ORGANIC WHOLE FOOD NUTRITION D,Syndication,RRFWV115MFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:27 AM,Local,698,Montgomery-Selma,J!WKD,WAKA,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:27 AM,Local,521,Providence-New Bedford,J!WKD,WPRI,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:27 AM,Local,641,San Antonio,J!WKD,KENS,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
1/30/2021,2:27 AM,Local,550,Wilmington,WOFWD,WECT,WHEEL OF FORTUNE              ,Syndication,RRFWV115WFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
