Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
5/23/2020,12:31 AM,Local,671,Tulsa,J!WKD,KTUL,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,1:57 AM,Local,649,Evansville,J!WKD,WFIE,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,1:57 AM,Local,710,Hattiesburg-Laurel,J!WKD,WDAM,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:00 AM,Local,640,Memphis,J!WKD,WREG,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:27 AM,Local,718,"Jackson, MS",J!WKD,WLBT,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:27 AM,Local,698,Montgomery-Selma,J!WKD,WAKA,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:27 AM,Local,641,San Antonio,J!WKD,KENS,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:30 AM,Local,651,Lubbock,J!WKD,KCBD,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:32 AM,Local,709,Tyler-Longview-Jacksonville,WOFWD,KLTV,ENGINE POWER                  ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,2:32 AM,Local,709,Tyler-Longview-Jacksonville,WOFWD,KTRE,ENGINE POWER                  ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,11:57 AM,Local,716,Baton Rouge,J!WKD,WBRZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
5/23/2020,12:26 PM,Local,717,Quincy-Hannibal,J!WKD,KHQA,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
