Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
12/14/2020,12:24 AM,Eastern,ENN,National,WORLD OF X GAMES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,85.00,0
12/14/2020,12:40 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,72.25,25
12/14/2020,12:48 AM,Eastern,CI,National,TBD,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,0.00,0
12/14/2020,12:52 AM,Eastern,SECN,National,THINKING OUT LOUD,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,51.00,0
12/14/2020,12:58 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,72.25,25
12/14/2020,1:16 AM,Eastern,AMC,National,AMC MOVIE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,55.25,0
12/14/2020,1:33 AM,Eastern,MSN,national_local,LAST WORD W/ L. ODONNELL,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,72.25,25
12/14/2020,1:41 AM,Eastern,ENN,National,HIGHLY QUESTIONABLE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,85.00,0
12/14/2020,1:48 AM,Eastern,SECN,National,SEC IN 60,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,51.00,0
12/14/2020,2:08 AM,Eastern,CMT,National,AMERICAN HOUSEWIFE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,136.00,0
12/14/2020,2:15 AM,Eastern,SUND,National,HAUNTED HOLIDAYS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.00,0
