Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
7/20/2020,4:20 AM,Eastern,USA,National,DATELINE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
7/20/2020,10:15 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/20/2020,3:23 PM,Eastern,AEN,National,HOARDERS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
7/20/2020,5:27 PM,Eastern,FRFM,National,SIMPSONS  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/21/2020,4:21 AM,Eastern,VH1,National,MARTIN,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/21/2020,10:53 AM,Eastern,AEN,National,STORAGE WARS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
7/21/2020,12:05 PM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/21/2020,12:06 PM,Eastern,AEN,National,STORAGE WARS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
7/21/2020,6:16 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,380.00",0
7/22/2020,3:39 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
7/22/2020,10:04 AM,Eastern,USA,National,NCIS,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
7/22/2020,10:47 AM,Eastern,USA,National,NCIS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
