Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
11/28/2019,12:21 AM,Local,682,Davenport-Rock Island-Moline-Q,BBGRS,KGCW,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,866,Fresno-Visalia,BBGRS,KAIL,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,658,Green Bay-Appleton,BBGRS,WACY,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,693,Little Rock,BBGRS,KARZ,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,807,San Francisco-Oakland-San Jose,BBGRS,KBCW,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,671,Tulsa,BBGRS,KMYT,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:21 AM,Local,577,Wilkes Barre-Scranton,BBGRS,WSWB,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:23 AM,Local,517,Charlotte,BBGRS,WAXN,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,635,Austin,BBGRS,KNVA,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,542,Dayton,BBGRS,WBDT,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,866,Fresno-Visalia,BBGRS,KAIL,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,658,Green Bay-Appleton,BBGRS,WACY,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,693,Little Rock,BBGRS,KARZ,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,659,Nashville,BBGRS,WNAB,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,504,Philadelphia,BBGRS,WPSG,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,661,San Antonio,BBGRS,KMYS,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
11/28/2019,12:51 AM,Local,539,Tampa-St. Petersburg,BBGRS,WMOR,BOB'S BURGERS                 ,Syndication,RRFALL30BBH,TRR_30_TVC_FALL_HERO,30,0
