Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
6/29/2020,12:27 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,25
6/29/2020,1:49 AM,Eastern,AMC,National,INTO THE BADLANDS,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
6/29/2020,2:52 AM,Eastern,VH1,National,R&R PICTURE SHOWS,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,212.50,0
6/29/2020,3:14 AM,Eastern,USA,National,NCIS: LOS ANGELES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
6/29/2020,4:07 AM,Eastern,VH1,National,MARTIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,42.50,0
6/29/2020,7:23 AM,Eastern,BRVSP,National,BELOW DECK SAILING YACHT,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,412.25,0
6/29/2020,10:50 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
6/29/2020,1:07 PM,Eastern,FRFM,National,MIDDLE  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
6/29/2020,2:48 PM,Eastern,BRVSP,National,BELOW DECK SAILING YACHT,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,999.60,0
6/29/2020,4:38 PM,Eastern,FRFM,National,SIMPSONS  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
6/29/2020,7:11 PM,Eastern,BRVSP,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"9,523.40",0
6/29/2020,7:40 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
6/29/2020,8:33 PM,Eastern,MSN,national_local,ALL IN W/ CHRIS HAYES,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,148.75,25
6/29/2020,9:34 PM,Eastern,BRVSP,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"12,139.70",0
6/29/2020,11:54 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
6/30/2020,12:58 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,25
6/30/2020,1:36 AM,Eastern,AMC,National,INTO THE BADLANDS,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
6/30/2020,3:07 AM,Eastern,VH1,National,R&R PICTURE SHOWS,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,212.50,0
6/30/2020,3:52 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
