Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
9/3/2020,1:46 AM,Local,506,Boston,WOF  ,WBZ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,5:37 PM,Local,634,Amarillo,WOF  ,KVIH,ABC WORLD NEWS TONIGHT WITH DA,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:05 PM,Local,770,Salt Lake City,WOF  ,KJZZ,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:07 PM,Local,759,Cheyenne-Scottsbluff,WOF  ,KSTF,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:07 PM,Local,752,Colorado Springs-Pueblo,WOF  ,KKTV,NFL FOOTBALL                  ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:08 PM,Local,759,Cheyenne-Scottsbluff,WOF  ,KGWN,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:08 PM,Local,764,Rapid City,WOF  ,KHSD,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:08 PM,Local,764,Rapid City,WOF  ,KOTA,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:08 PM,Local,764,Rapid City,WOF  ,KSGW,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
9/3/2020,6:35 PM,Local,623,Dallas-Ft. Worth,WOF  ,KTVT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
