Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
9/12/2020,12:41 AM,Local,532,Albany-Schenectady-Troy,J!WKD,WTEN,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,12:41 AM,Local,671,Tulsa,J!WKD,KTUL,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:00 AM,Local,635,Austin,J!WKD,KXAN,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:39 AM,Local,693,Little Rock,J!WKD,KATV,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:57 AM,Local,718,"Jackson, MS",J!WKD,WLBT,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:57 AM,Local,710,Hattiesburg-Laurel,J!WKD,WDAM,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,2:00 AM,Local,640,Memphis,J!WKD,WREG,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,2:27 AM,Local,698,Montgomery-Selma,J!WKD,WAKA,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,2:27 AM,Local,641,San Antonio,J!WKD,KENS,N/A                           ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,4:27 AM,Local,650,Oklahoma City,J!WKD,KFOR,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,11:27 AM,Local,717,Quincy-Hannibal,J!WKD,KHQA,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,11:57 AM,Local,716,Baton Rouge,J!WKD,WBRZ,COLLEGE FOOTBALL              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:27 PM,Local,618,Houston,J!WKD,KTRK,COLLEGE FOOTBALL              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,1:29 PM,Local,501,New York,J!WKD,WABC,COLLEGE FOOTBALL              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,2:57 PM,Local,528,Miami-Ft. Lauderdale,J!WKD,WPLG,COLLEGE FOOTBALL              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,2:57 PM,Local,556,Richmond,J!WKD,WRIC,COLLEGE FOOTBALL              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,632,Paducah-Cape Girardeau-Harrisb,J!WKD,WPSD,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,648,Champaign & Springfield-Decatu,J!WKD,WAND,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,678,Wichita-Hutchinson,J!WKD,KSNG,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,678,Wichita-Hutchinson,J!WKD,KSNK,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,678,Wichita-Hutchinson,J!WKD,KSNW,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,627,Wichita Falls-Lawton,J!WKD,KAUZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,5:27 PM,Local,692,"Beaumont-Port Arthur, TX",J!WKD,KBTV,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:26 PM,Local,790,Albuquerque,J!WKD,KBIM,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:26 PM,Local,790,Albuquerque,J!WKD,KREZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:26 PM,Local,790,Albuquerque,J!WKD,KRQE,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:26 PM,Local,757,Boise,J!WKD,KBOI,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,756,Billings-Hardin,J!WKD,KTVQ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,623,Dallas-Ft. Worth,J!WKD,KTXA,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,765,El Paso,J!WKD,KDBC,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,755,Great Falls,J!WKD,KRTV,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,658,Green Bay-Appleton,J!WKD,WLUK,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,762,Missoula,J!WKD,KAJ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,686,Mobile-Pensacola,J!WKD,WALA,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,652,Omaha,J!WKD,WOWT,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:27 PM,Local,624,Sioux City,J!WKD,KMEG,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:28 PM,Local,617,Milwaukee,J!WKD,WDJT,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:57 PM,Local,759,Cheyenne-Scottsbluff,J!WKD,KGWN,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,6:57 PM,Local,759,Cheyenne-Scottsbluff,J!WKD,KSTF,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,800,Bakersfield,J!WKD,KBAK,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,523,Burlington-Plattsburgh,J!WKD,WPTZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,801,Eugene,J!WKD,KCBY,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,801,Eugene,J!WKD,KPIC,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,801,Eugene,J!WKD,KVAL,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,839,Las Vegas,J!WKD,KLAS,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,553,Marquette,J!WKD,WLUC,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:27 PM,Local,549,Watertown-Carthage,J!WKD,WWNY,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:56 PM,Local,506,Boston,J!WKD,WBZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,525,"Albany, GA",J!WKD,WSWG,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,520,Augusta,J!WKD,WRDW,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,584,Charlottesville,J!WKD,WVIR,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,515,Cincinnati,J!WKD,WXIX,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,510,Cleveland,J!WKD,WOIO,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,542,Dayton,J!WKD,WDTN,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,516,Erie,J!WKD,WSEE,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,509,Ft. Wayne,J!WKD,WANE,TO BE ANNOUNCED               ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,563,Grand Rapids-Kalamazoo-Battle,J!WKD,WWMT,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
9/12/2020,7:57 PM,Local,545,Greenville-New Bern-Washington,J!WKD,WITN,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
