Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
11/23/2019,12:09 AM,Local,658,Green Bay-Appleton,WOFWD,WLUK,WHEEL OF FORTUNE              ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:16 AM,Local,535,"Columbus, OH",SFLDW,WSYX,ACCESS HOLLYWOOD              ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:18 AM,Local,630,Birmingham,MOF  ,WVTM,YOUR MOVE WITH ANDY STANLEY   ,Syndication,RRFALL15MOFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:24 AM,Local,505,Detroit,SFLDW,WKBD,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:24 AM,Local,862,Sacramento-Stockton,SFLDW,KTXL,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:24 AM,Local,547,Toledo,SFLDW,WUPW,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:25 AM,Local,866,Fresno-Visalia,SFLDW,KMPH,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:25 AM,Local,616,Kansas City,SFLDW,WDAF,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:28 AM,Local,633,Odessa-Midland,WOFWD,KMID,WHEEL OF FORTUNE              ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:39 AM,Local,616,Kansas City,WOFWD,WDAF,WHEEL OF FORTUNE              ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:39 AM,Local,622,New Orleans,WOFWD,WVUE,WHEEL OF FORTUNE              ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:46 AM,Local,528,Miami-Ft. Lauderdale,MOF  ,WCIX,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFALL15MOFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:51 AM,Local,839,Las Vegas,MOF  ,KLAS,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFALL15MOFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:53 AM,Local,505,Detroit,SFLDW,WKBD,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:54 AM,Local,866,Fresno-Visalia,SFLDW,KMPH,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:54 AM,Local,862,Sacramento-Stockton,SFLDW,KTXL,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,12:54 AM,Local,547,Toledo,SFLDW,WUPW,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:04 AM,Local,693,Little Rock,WOFWD,KATV,JEOPARDY!                     ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:19 AM,Local,709,Tyler-Longview-Jacksonville,MOF  ,KETK,MATTER OF FACT WITH SOLEDAD O',Syndication,RRFALL15MOFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:23 AM,Local,600,Corpus Christi,WOFWD,KIII,WHEEL OF FORTUNE              ,Syndication,RRFALL15WFH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:24 AM,Local,529,Louisville,SFLDW,WDRB,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:24 AM,Local,807,San Francisco-Oakland-San Jose,SFLDW,KTVU,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:25 AM,Local,510,Cleveland,SFLDW,WJW,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
11/23/2019,1:25 AM,Local,658,Green Bay-Appleton,SFLDW,WLUK,SEINFELD                      ,Syndication,RRFALL15SWH,TRR_15_TVC_FALL_HERO,15,0
