Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
3/9/2020,1:29 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/9/2020,3:38 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/9/2020,10:23 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/10/2020,9:08 AM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/10/2020,4:59 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/10/2020,10:43 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/10/2020,11:14 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/11/2020,9:09 AM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/11/2020,9:39 AM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/11/2020,11:29 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/12/2020,3:24 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/12/2020,4:14 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/12/2020,8:08 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/12/2020,9:08 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/13/2020,4:38 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/13/2020,5:43 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/13/2020,11:44 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/14/2020,10:44 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/14/2020,11:39 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/15/2020,7:24 PM,Eastern,ACCUW,National,N/A,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,25.5,0
3/9/2020,12:28 AM,Eastern,ADS,national_local,BOONDOCKS  THE,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/9/2020,1:29 AM,Eastern,ADS,national_local,TIM&ERICS BEDTIME STORIES,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/9/2020,2:28 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/9/2020,4:28 AM,Eastern,ADS,national_local,LAZOR WULF,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/9/2020,4:59 AM,Eastern,ADS,national_local,TIM&ERICS BEDTIME STORIES,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/10/2020,2:28 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/10/2020,3:58 AM,Eastern,ADS,national_local,ROBOT CHICKEN,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/10/2020,4:28 AM,Eastern,ADS,national_local,LAZOR WULF,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/11/2020,1:29 AM,Eastern,ADS,national_local,TIM&ERICS BEDTIME STORIES,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/11/2020,1:59 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/11/2020,3:28 AM,Eastern,ADS,national_local,RICK & MORTY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/11/2020,5:28 AM,Eastern,ADS,national_local,BOBS BURGERS,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/12/2020,2:28 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/12/2020,4:58 AM,Eastern,ADS,national_local,TIM&ERICS BEDTIME STORIES,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/13/2020,2:28 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/13/2020,3:27 AM,Eastern,ADS,national_local,RICK & MORTY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/13/2020,5:29 AM,Eastern,ADS,national_local,AMERICAN DAD,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/14/2020,2:29 AM,Eastern,ADS,national_local,JOJOS ADV: GOLDEN WIND,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/15/2020,2:28 AM,Eastern,ADS,national_local,FAMILY GUY,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,85.0,20
3/15/2020,4:28 AM,Eastern,ADS,national_local,SHIVERING TRUTH  THE,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,42.5,20
3/10/2020,3:10 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/10/2020,4:55 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/11/2020,3:20 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/11/2020,4:49 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/12/2020,4:21 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/12/2020,4:55 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/12/2020,9:58 PM,Eastern,AMC,National,ACTION MONTH,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,2380.0,0
3/13/2020,3:37 AM,Eastern,AMC,National,AMC MOVIE,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/13/2020,4:33 AM,Eastern,AMC,National,AMC MOVIE,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/13/2020,9:59 PM,Eastern,AMC,National,ACTION MONTH,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,2380.0,0
3/14/2020,2:50 AM,Eastern,AMC,National,ACTION MONTH,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/14/2020,4:02 AM,Eastern,AMC,National,AMC MOVIE,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,170.0,0
3/9/2020,12:33 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
3/9/2020,1:23 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
3/9/2020,2:08 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
3/10/2020,2:14 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
3/10/2020,2:46 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
3/10/2020,8:12 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
3/10/2020,8:43 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
3/10/2020,9:28 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
3/10/2020,10:28 PM,Eastern,BETJ,National,TIMBALAND TUESDAY,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
3/11/2020,12:30 AM,Eastern,BETJ,National,SLOW JAMS,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
3/11/2020,2:47 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
3/11/2020,7:44 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
3/11/2020,8:49 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
3/11/2020,10:11 PM,Eastern,BETJ,National,WU WEDNESDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
