Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
7/6/2020,4:51 AM,Eastern,VH1,National,MARTIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,42.50,0
7/6/2020,7:45 AM,Eastern,MSN,national_local,MORNING JOE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,106.25,25
7/6/2020,9:30 AM,Eastern,MSN,national_local,MSNBC LIVE W/ S.RUHLE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,97.75,25
7/6/2020,10:14 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
7/6/2020,1:16 PM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/6/2020,1:27 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/6/2020,7:11 PM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/6/2020,9:25 PM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
7/6/2020,11:53 PM,Eastern,BRVO,National,WATCH WHAT HAPPENS LIVE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/7/2020,12:37 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,25
7/7/2020,3:08 AM,Eastern,AMC,National,PREACHER,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/7/2020,3:47 AM,Eastern,VH1,National,MTV WILD N OUT,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/7/2020,4:18 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
7/7/2020,4:22 AM,Eastern,VH1,National,MARTIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,42.50,0
7/7/2020,4:51 AM,Eastern,VH1,National,MARTIN,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/7/2020,5:12 AM,Eastern,VH1,National,MARTIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,42.50,0
7/7/2020,8:26 AM,Eastern,MSN,national_local,MORNING JOE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,106.25,25
7/7/2020,10:26 AM,Eastern,MSN,national_local,MSNBC LIVE W/ H.JACKSON,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,97.75,25
7/7/2020,11:17 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
7/7/2020,4:20 PM,Eastern,MSN,national_local,DEADLINE:WHITE HOUSE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/7/2020,5:32 PM,Eastern,FRFM,National,AFTERNOON MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/7/2020,7:22 PM,Eastern,BRVO,National,MILLION DOLLAR LISTING LA,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/7/2020,7:38 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
7/7/2020,9:06 PM,Eastern,FRFM,National,BIG SCREEN MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/7/2020,11:51 PM,Eastern,MSN,national_local,11TH HOUR W/B. WILLIAMS,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,76.50,25
7/8/2020,2:08 AM,Eastern,AMC,National,PREACHER,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/8/2020,3:28 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
7/8/2020,5:36 AM,Eastern,VH1,National,MARTIN,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/8/2020,9:23 AM,Eastern,MSN,national_local,MSNBC LIVE W/ S.RUHLE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/8/2020,4:36 PM,Eastern,FRFM,National,SIMPSONS  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/8/2020,5:28 PM,Eastern,FRFM,National,SIMPSONS  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/8/2020,7:48 PM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/8/2020,8:00 PM,Eastern,FRFM,National,BIG SCREEN MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/8/2020,9:58 PM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,148.75,25
7/9/2020,1:36 AM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/9/2020,3:17 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
7/9/2020,10:57 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/9/2020,11:17 AM,Eastern,ABC,National,VIEW  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Network,"5,525.00",0
7/9/2020,1:59 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,97.75,25
7/9/2020,2:17 PM,Eastern,FRFM,National,MIDDLE  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/9/2020,10:45 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/9/2020,11:23 PM,Eastern,MSN,national_local,11TH HOUR W/B. WILLIAMS,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,25
7/10/2020,3:23 AM,Eastern,VH1,National,CHEATERS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,212.50,0
7/10/2020,3:49 AM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/10/2020,8:14 AM,Eastern,MSN,national_local,MORNING JOE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,106.25,25
7/10/2020,11:17 AM,Eastern,MSN,national_local,MSNBC LIVE W/ C.MELVIN,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/10/2020,12:19 PM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/10/2020,12:35 PM,Eastern,FRFM,National,DAYTIME MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/10/2020,1:49 PM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
7/10/2020,7:19 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
7/10/2020,8:26 PM,Eastern,FRFM,National,BIG SCREEN MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/10/2020,8:39 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/10/2020,9:46 PM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
7/10/2020,10:41 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/10/2020,11:16 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/11/2020,12:25 AM,Eastern,MSN,national_local,MSNBC LIVE WKND EDITION,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,76.50,25
7/11/2020,1:46 AM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/11/2020,4:19 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
7/11/2020,12:46 PM,Eastern,MTV,National,RIDICULOUSNESS SSN12,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,510.00,0
7/11/2020,1:54 PM,Eastern,VH1,National,CHEATERS,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,595.00,0
7/11/2020,2:27 PM,Eastern,MTV,National,RIDICULOUSNESS SSN13,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,510.00,0
7/11/2020,2:53 PM,Eastern,FRFM,National,SATURDAY MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,870.00",0
7/11/2020,3:24 PM,Eastern,VH1,National,R&R PICTURE SHOWS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,595.00,0
7/11/2020,5:08 PM,Eastern,FRFM,National,SATURDAY MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,870.00",0
7/11/2020,5:39 PM,Eastern,VH1,National,R&R PICTURE SHOWS,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,595.00,0
7/11/2020,6:42 PM,Eastern,VH1,National,R&R PICTURE SHOWS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,595.00,0
7/11/2020,7:52 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/11/2020,9:45 PM,Eastern,AMC,National,JACK RYAN MARATHON,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"2,125.00",0
7/11/2020,10:03 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/11/2020,11:05 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
