Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
7/6/2020,3:15 AM,Local,637,Cedar Rapids-Waterloo-Dubuque,EXP2 ,KFXA,XPLORATION DIY SCI            ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,3:43 AM,Local,637,Cedar Rapids-Waterloo-Dubuque,EXP2 ,KFXA,XPLORATION NATURE KNOWS BEST  ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:13 AM,Local,533,Hartford-New Haven,EXP2 ,WTIC,XPLORATION NATURE KNOWS BEST  ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:13 AM,Local,643,Lake Charles,EXP2 ,KVHP,XPLORATION DIY SCI            ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:13 AM,Local,617,Milwaukee,EXP2 ,WITI,XPLORATION WEIRD BUT TRUE     ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:13 AM,Local,609,St. Louis,EXP2 ,KTVI,XPLORATION WEIRD BUT TRUE     ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:43 AM,Local,533,Hartford-New Haven,EXP2 ,WTIC,XPLORATION WEIRD BUT TRUE     ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:43 AM,Local,643,Lake Charles,EXP2 ,KVHP,XPLORATION NATURE KNOWS BEST  ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,4:43 AM,Local,617,Milwaukee,EXP2 ,WITI,XPLORATION NATURE KNOWS BEST  ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,5:13 AM,Local,559,Bluefield-Beckley-Oak Hill,EXP2 ,WOAY,PAID PROGRAMMING              ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/6/2020,5:43 AM,Local,559,Bluefield-Beckley-Oak Hill,EXP1 ,WOAY,N/A                           ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,12:19 AM,Local,630,Birmingham,MOF  ,WVTM,MATTER OF FACT WITH SOLEDAD O',Syndication,RR20SPR15MFH,TRR_15_TVC_2020_SPRING,15,0
7/11/2020,1:19 AM,Local,753,Phoenix,MOF  ,KNAZ,MATTER OF FACT WITH SOLEDAD O',Syndication,RR20SPR15MFH,TRR_15_TVC_2020_SPRING,15,0
7/11/2020,1:19 AM,Local,753,Phoenix,MOF  ,KPNX,MATTER OF FACT WITH SOLEDAD O',Syndication,RR20SPR15MFH,TRR_15_TVC_2020_SPRING,15,0
7/11/2020,1:20 AM,Local,709,Tyler-Longview-Jacksonville,MOF  ,KETK,MATTER OF FACT WITH SOLEDAD O',Syndication,RR20SPR15MFH,TRR_15_TVC_2020_SPRING,15,0
7/11/2020,1:27 AM,Local,623,Dallas-Ft. Worth,MOF  ,WFAA,MATTER OF FACT WITH SOLEDAD O',Syndication,RR20SPR15MFH,TRR_15_TVC_2020_SPRING,15,0
7/11/2020,6:12 AM,Local,743,Anchorage,EXP2 ,KTBY,XPLORATION NATURE KNOWS BEST  ,Syndication,RR20SPR30E2H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,6:13 AM,Local,662,Abilene-Sweetwater,EXP1 ,KXVA,XPLORATION EARTH 2050         ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,6:13 AM,Local,512,Baltimore,EXP1 ,WBFF,XPLORATION AWESOME PLANET     ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,6:13 AM,Local,602,Chicago,EXP1 ,WFLD,XPLORATION AWESOME PLANET     ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,6:13 AM,Local,510,Cleveland,EXP1 ,WJW,XPLORATION EARTH 2050         ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
7/11/2020,6:13 AM,Local,546,"Columbia, SC",EXP1 ,WACH,XPLORATION EARTH 2050         ,Syndication,RR20SPR30E1H,TRR_30_TVC_2020_SPRING,30,0
