Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
11/9/2020,2:12 AM,Eastern,RLZC,National,EL CHAPO & SEAN PENN: BUN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
11/9/2020,2:12 AM,Eastern,USA,National,DATELINE,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,170.00,0
11/9/2020,2:24 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
11/9/2020,2:32 AM,Eastern,SUND,National,WAR HEROES MARATHON,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,42.50,0
11/9/2020,2:32 AM,Eastern,USA,National,DATELINE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.00,0
11/9/2020,2:44 AM,Eastern,USA,National,DATELINE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.00,0
11/9/2020,2:55 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
11/9/2020,3:06 AM,Eastern,WE,National,CSI MIAMI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,85.00,0
11/9/2020,3:23 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
11/9/2020,3:25 AM,Eastern,ENT,National,SEX AND THE CITY,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,170.00,0
11/9/2020,3:32 AM,Eastern,NGC,National,PORT PROTECTION ALASKA,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,63.75,0
11/9/2020,3:34 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
11/9/2020,3:41 AM,Eastern,TNT,National,BONES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,212.50,0
11/9/2020,3:43 AM,Eastern,HLN,National,FORENSIC FILES,RRV3888MN15H,TRR_F/W_2020_MENS_15_REV_V3_888_SELL,15,Cable,68.00,0
11/9/2020,3:49 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,21.25,0
11/9/2020,3:55 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
11/9/2020,4:07 AM,Eastern,TNT,National,BONES,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,212.50,0
11/9/2020,4:19 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
11/9/2020,4:28 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
11/9/2020,4:29 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
11/9/2020,4:31 AM,Eastern,NGC,National,PORT PROTECTION ALASKA,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
11/9/2020,4:40 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
11/9/2020,5:19 AM,Eastern,USA,National,DATELINE,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,85.00,0
11/9/2020,5:20 AM,Eastern,IFC,National,PARKS AND RECREATION,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,21.25,0
11/9/2020,10:35 AM,Eastern,CNN,National,CNN NEWSROOM,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,"1,572.50",0
11/9/2020,10:41 AM,Eastern,HLN,National,MORNING EXPRESS W/ MEADE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.00,0
11/9/2020,11:18 AM,Eastern,HLN,National,MORNING EXPRESS W/ MEADE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.00,0
11/9/2020,11:42 AM,Eastern,TRU,National,INSIDE CARBONARO,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,255.00,0
11/9/2020,11:57 AM,Eastern,FRFM,National,SIMPSONS  THE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,425.00,0
11/9/2020,12:11 PM,Eastern,IFC,National,IFC MOVIE,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,93.50,0
11/9/2020,12:28 PM,Eastern,HLN,National,VERY SCARY PEOPLE,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,255.00,0
11/9/2020,12:30 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
11/9/2020,1:01 PM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.50,0
11/9/2020,2:07 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
11/9/2020,2:43 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
11/9/2020,3:41 PM,Eastern,CNN,National,CNN NEWSROOM,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,"1,360.00",0
11/9/2020,6:15 PM,Eastern,IFC,National,TWO AND A HALF MEN,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,340.00,0
11/9/2020,6:34 PM,Eastern,IFC,National,TWO AND A HALF MEN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,340.00,0
11/9/2020,7:13 PM,Eastern,HALL,National,HALLMARK MOVIE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,"3,060.00",0
11/9/2020,7:18 PM,Eastern,NMX,National,GREG KELLY REPORTS,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,76.50,0
11/9/2020,8:11 PM,Eastern,ID,national_local,DEADLY WOMEN,RRFWV130LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,310.25,20
11/9/2020,8:28 PM,Eastern,RLZC,National,MOBSTERS,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,255.00,0
11/9/2020,9:35 PM,Eastern,ID,national_local,TWISTED SISTERS,RRV388830LH,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,310.25,20
11/9/2020,10:35 PM,Eastern,BET,National,BET MOVIE OF THE WEEK,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,850.00,0
11/9/2020,11:33 PM,Eastern,HMM,National,HMM MOVIE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,"1,530.00",0
11/9/2020,11:34 PM,Eastern,NMX,National,STINCHFIELD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,76.50,0
11/9/2020,11:37 PM,Eastern,RLZC,National,MOBSTERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.00,0
11/9/2020,11:55 PM,Eastern,BRVO,National,BELOW DECK,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,"1,020.00",0
11/10/2020,1:35 AM,Eastern,AMC,National,NOS4A2,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,55.25,0
11/10/2020,2:21 AM,Eastern,USA,National,LAW & ORDER: SVU,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,170.00,0
11/10/2020,2:34 AM,Eastern,USA,National,LAW & ORDER: SVU,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,170.00,0
11/10/2020,2:52 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
11/10/2020,3:09 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
11/10/2020,3:23 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,68.00,0
11/10/2020,3:31 AM,Eastern,IFC,National,IFC MOVIE,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,21.25,0
11/10/2020,3:40 AM,Eastern,AMC,National,NOS4A2,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,55.25,0
11/10/2020,3:40 AM,Eastern,NGC,National,BOONIES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
11/10/2020,3:45 AM,Eastern,USA,National,LAW & ORDER: SVU,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,85.00,0
11/10/2020,3:52 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
11/10/2020,3:56 AM,Eastern,TNT,National,TNT OVERNIGHT MOVIES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,212.50,0
11/10/2020,3:56 AM,Eastern,USA,National,LAW & ORDER: SVU,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
11/10/2020,4:12 AM,Eastern,IFC,National,IFC MOVIE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,21.25,0
11/10/2020,4:14 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
11/10/2020,4:34 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,68.00,0
11/10/2020,4:40 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
11/10/2020,4:52 AM,Eastern,NGC,National,BOONIES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
11/10/2020,5:04 AM,Eastern,IFC,National,IFC MOVIE,RRV3888MN15H,TRR_F/W_2020_MENS_15_REV_V3_888_SELL,15,Cable,21.25,0
11/10/2020,5:46 AM,Eastern,AMC,National,NOS4A2,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,55.25,0
11/10/2020,5:51 AM,Eastern,SUND,National,ANDY GRIFFITH SHOW  THE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,42.50,0
11/10/2020,9:58 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.50,0
11/10/2020,11:00 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.50,0
11/10/2020,11:50 AM,Eastern,HLN,National,MORNING EXPRESS W/ MEADE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.00,0
11/10/2020,1:45 PM,Eastern,TRU,National,WORLDS DUMBEST,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,255.00,0
11/10/2020,8:41 PM,Eastern,NMX,National,STINCHFIELD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,76.50,0
11/10/2020,9:30 PM,Eastern,ID,national_local,HOMICIDE CITY,RRFWV130LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,310.25,20
11/10/2020,9:51 PM,Eastern,HALL,National,HALLMARK MOVIE,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,"3,060.00",0
11/10/2020,11:22 PM,Eastern,NMX,National,STINCHFIELD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,76.50,0
11/10/2020,11:26 PM,Eastern,BRVO,National,BRADSHAW BUNCH  THE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,"1,020.00",0
11/11/2020,2:25 AM,Eastern,IFC,National,IFC MOVIE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,21.25,0
11/11/2020,2:37 AM,Eastern,RLZC,National,REAL STORY OF...,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,21.25,0
11/11/2020,2:51 AM,Eastern,AMC,National,NOS4A2,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,55.25,0
11/11/2020,2:51 AM,Eastern,RLZC,National,REAL STORY OF...,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
11/11/2020,3:10 AM,Eastern,ENT,National,TOTAL BELLAS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
