Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
12/9/2019,12:28 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/9/2019,12:59 AM,Eastern,ADS,NatLoc,ROBOT CHICKEN,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/9/2019,1:30 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/9/2019,1:57 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/9/2019,2:29 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/9/2019,3:58 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/9/2019,5:28 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/10/2019,12:29 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/10/2019,1:28 AM,Eastern,ADS,NatLoc,AQUA TEEN HUNGERFORCE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/10/2019,1:58 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/10/2019,2:59 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/10/2019,3:59 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/10/2019,4:59 AM,Eastern,ADS,NatLoc,AQUA TEEN HUNGERFORCE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/10/2019,5:28 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/11/2019,2:58 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/11/2019,4:29 AM,Eastern,ADS,NatLoc,MORAL OREL,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/11/2019,4:59 AM,Eastern,ADS,NatLoc,AQUA TEEN HUNGERFORCE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/12/2019,2:28 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/12/2019,2:58 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/12/2019,3:58 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/12/2019,4:29 AM,Eastern,ADS,NatLoc,MORAL OREL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/13/2019,12:28 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/13/2019,12:58 AM,Eastern,ADS,NatLoc,ERIC ANDRE SHOW,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/13/2019,1:29 AM,Eastern,ADS,NatLoc,MIKE TYSON MYSTERIES,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/13/2019,4:28 AM,Eastern,ADS,NatLoc,AS SEEN ON ADULT SWIM,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/14/2019,4:58 AM,Eastern,ADS,NatLoc,BALLMASTRZ: 9009,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/14/2019,5:28 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/14/2019,5:58 AM,Eastern,ADS,NatLoc,SAMURAI JACK,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/15/2019,3:58 AM,Eastern,ADS,NatLoc,MOMMA NAMED ME SHERIFF,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/15/2019,5:58 AM,Eastern,ADS,NatLoc,HOME MOVIES,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/9/2019,3:02 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/9/2019,4:26 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/10/2019,1:11 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/11/2019,3:37 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/11/2019,4:51 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/12/2019,2:27 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/12/2019,4:04 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/13/2019,3:47 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/14/2019,2:19 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/14/2019,4:33 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/9/2019,12:26 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/9/2019,1:22 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/9/2019,2:33 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/9/2019,8:12 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/9/2019,9:37 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/10/2019,1:10 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/10/2019,1:48 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/10/2019,8:34 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/10/2019,10:29 PM,Eastern,BETJ,National,TIMBALAND TUESDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/11/2019,12:55 AM,Eastern,BETJ,National,SLOW JAMS,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/11/2019,1:49 AM,Eastern,BETJ,National,WEST COAST WEDNESDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/11/2019,8:46 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/11/2019,9:28 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/12/2019,1:45 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/12/2019,2:30 AM,Eastern,BETJ,National,THROWBACK THURSDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/12/2019,9:11 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/12/2019,11:29 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/13/2019,12:22 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/13/2019,2:06 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/13/2019,8:21 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/13/2019,10:43 PM,Eastern,BETJ,National,FACE-OFF FRIDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/14/2019,12:10 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/14/2019,12:44 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/14/2019,9:27 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/14/2019,10:26 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/14/2019,11:25 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/15/2019,1:04 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/15/2019,2:20 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/15/2019,9:41 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/15/2019,10:29 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/9/2019,1:56 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/9/2019,2:39 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/9/2019,11:45 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/10/2019,2:26 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/10/2019,10:25 PM,Eastern,BHER,National,SISTAS SERIES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/11/2019,2:24 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/11/2019,7:03 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/11/2019,8:26 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/11/2019,11:32 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/12/2019,2:07 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/12/2019,2:46 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/12/2019,8:32 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/13/2019,2:58 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/14/2019,2:27 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/14/2019,10:59 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/15/2019,2:08 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/15/2019,2:44 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/15/2019,7:36 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/9/2019,2:10 AM,Eastern,BRV,NatLoc,CHRISLEY KNOWS BEST,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/9/2019,3:40 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,30
12/9/2019,8:08 AM,Eastern,BRV,NatLoc,BELOW DECK,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,51.0,30
12/9/2019,6:14 PM,Eastern,BRV,NatLoc,BELOW DECK,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,72.25,30
12/9/2019,8:12 PM,Eastern,BRV,NatLoc,BELOW DECK,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,96.05,30
12/9/2019,8:32 PM,Eastern,BRV,NatLoc,BELOW DECK,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,96.05,30
12/9/2019,9:13 PM,Eastern,BRV,NatLoc,BELOW DECK,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,96.05,30
12/10/2019,12:34 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES OF OC,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,96.05,30
12/10/2019,2:37 AM,Eastern,BRV,NatLoc,MILLIONAIRE MATCHMAKER,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/10/2019,3:10 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,30
12/10/2019,3:41 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/10/2019,8:27 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES ATLANTA,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,51.0,30
12/10/2019,9:10 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES ATLANTA,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,51.0,30
12/10/2019,11:10 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES ATLANTA,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,51.0,30
12/10/2019,11:31 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES ATLANTA,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,51.0,30
12/10/2019,10:14 PM,Eastern,BRV,NatLoc,REAL HOUSEWIVES ATLANTA,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,96.05,30
12/11/2019,1:33 AM,Eastern,BRV,NatLoc,REAL HOUSEWIVES OF DALLAS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,96.05,30
12/11/2019,2:15 AM,Eastern,BRV,NatLoc,MILLIONAIRE MATCHMAKER,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/11/2019,3:10 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,30
12/11/2019,3:40 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/11/2019,10:35 AM,Eastern,BRV,NatLoc,REAL HSWIVES OF NJ,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,51.0,30
12/11/2019,9:11 PM,Eastern,BRV,NatLoc,REAL HOUSEWIVES OF DALLAS,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,96.05,30
12/12/2019,3:10 AM,Eastern,BRV,NatLoc,BLIND DATE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,30
