Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
10/26/2020,12:24 AM,Eastern,RLZC,National,GANGSTERS (ORIGINAL),RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,89.25,0
10/26/2020,1:38 AM,Eastern,RLZC,National,GANGSTERS (ORIGINAL),RRFWV315H,TRR_F/W_2020_15_V3_SELL,15,Cable,89.25,0
10/26/2020,2:18 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
10/26/2020,2:22 AM,Eastern,AMC,National,AMC FEARFEST,RRFWV315H,TRR_F/W_2020_15_V3_SELL,15,Cable,55.25,0
10/26/2020,2:24 AM,Eastern,VH1,National,CLEVELAND SHOW,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,212.50,0
10/26/2020,2:28 AM,Eastern,RLZC,National,MOBSTERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
10/26/2020,3:18 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,21.25,0
10/26/2020,3:23 AM,Eastern,NGC,National,DRAIN THE OCEANS,RRFWV330H,TRR_F/W_2020_30_V3_SELL,30,Cable,51.00,0
10/26/2020,3:24 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,68.00,0
10/26/2020,3:26 AM,Eastern,VH1,National,CLEVELAND SHOW,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,212.50,0
10/26/2020,3:39 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
10/26/2020,3:41 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
10/26/2020,4:07 AM,Eastern,AMC,National,AMC FEARFEST,RRFWV3MN15H,TRR_F/W_2020_MENS_15_V3_SELL,15,Cable,55.25,0
10/26/2020,4:18 AM,Eastern,AMC,National,AMC FEARFEST,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,55.25,0
10/26/2020,4:19 AM,Eastern,TNT,National,BONES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,212.50,0
10/26/2020,4:22 AM,Eastern,NGC,National,DRAIN THE OCEANS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.00,0
10/26/2020,4:33 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
10/26/2020,4:35 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
10/26/2020,4:40 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,21.25,0
10/26/2020,4:41 AM,Eastern,USA,National,DATELINE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,85.00,0
10/26/2020,4:51 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,68.00,0
10/26/2020,4:53 AM,Eastern,NGC,National,DRAIN THE OCEANS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.00,0
10/26/2020,5:39 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,21.25,0
10/26/2020,5:57 AM,Eastern,SUND,National,GOMER PYLE  USMC,RRFWV330H,TRR_F/W_2020_30_V3_SELL,30,Cable,42.50,0
10/26/2020,9:51 AM,Eastern,IFC,National,IFC MOVIE,RRFWV315H,TRR_F/W_2020_15_V3_SELL,15,Cable,93.50,0
10/26/2020,10:21 AM,Eastern,NMX,National,NATIONAL REPORT,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,76.50,0
10/26/2020,10:43 AM,Eastern,HLN,National,MORNING EXPRESS W/ MEADE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.00,0
10/26/2020,10:46 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.50,0
10/26/2020,10:48 AM,Eastern,USA,National,CHICAGO PD,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,637.50,0
10/26/2020,11:09 AM,Eastern,TRU,National,CARBONARO EFFECT  THE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
10/26/2020,11:10 AM,Eastern,NMX,National,NATIONAL REPORT,RRFWV330H,TRR_F/W_2020_30_V3_SELL,30,Cable,76.50,0
10/26/2020,11:42 AM,Eastern,USA,National,CHICAGO PD,RRFWV315H,TRR_F/W_2020_15_V3_SELL,15,Cable,637.50,0
10/26/2020,11:50 AM,Eastern,CNN,National,CNN NEWSROOM,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,"1,572.50",0
10/26/2020,11:59 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.50,0
10/26/2020,12:03 PM,Eastern,VH1,National,MY WIFE AND KIDS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,595.00,0
10/26/2020,12:30 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
10/26/2020,12:44 PM,Eastern,ENT,national_local,DR. 90210 (2020),RRFWV130LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.50,30
10/26/2020,12:48 PM,Eastern,NMX,National,JOHN BACHMAN NOW,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,76.50,0
10/26/2020,12:52 PM,Eastern,VH1,National,MY WIFE AND KIDS,RRFWV315H,TRR_F/W_2020_15_V3_SELL,15,Cable,595.00,0
10/26/2020,2:08 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,255.00,0
