Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
12/23/2019,12:12 AM,Eastern,BRV,national_local,BELOW DECK,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,85.0,30
12/23/2019,12:34 AM,Eastern,BRV,national_local,BELOW DECK,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,85.0,30
12/23/2019,1:13 AM,Eastern,BRV,national_local,REAL HOUSEWIVES OF OC,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,85.0,30
12/23/2019,1:24 AM,Eastern,WE,National,LAW & ORDER:CI,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,55.25,0
12/23/2019,1:33 AM,Eastern,BRV,national_local,REAL HOUSEWIVES OF OC,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,191.25,30
12/23/2019,1:49 AM,Eastern,OXY,national_local,NCIS,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,68.0,20
12/23/2019,1:55 AM,Eastern,SUND,National,SUND MOVIE,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,34.0,0
12/23/2019,1:58 AM,Eastern,IFC,National,THAT 70S SHOW,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,17.0,0
12/23/2019,2:13 AM,Eastern,HEE,National,CAZADORES DE TESOROS,RRHISF30H,TRR_30_TVC_FALL_HISPANIC,30,Cable,0.0,0
12/23/2019,2:21 AM,Eastern,WE,National,CSI MIAMI,RRFL15INH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,55.25,0
12/23/2019,2:39 AM,Eastern,BRV,national_local,BLIND DATE,RRFALL30LH,TRR_30_TVC_FALL_HERO,30,Cable,21.25,30
12/23/2019,2:42 AM,Eastern,HLN,National,FORENSIC FILES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,191.25,0
12/23/2019,3:07 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/23/2019,3:08 AM,Eastern,BRV,national_local,WHOSE LINE IS IT ANYWAY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,30
12/23/2019,3:15 AM,Eastern,HLN,National,FORENSIC FILES,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,72.25,0
12/23/2019,3:37 AM,Eastern,NGC,National,BLACK PHARAOHS: SUNKEN TR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
12/23/2019,3:37 AM,Eastern,VH1,National,LOVE AND HIP HOP 10,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,51.0,0
12/23/2019,3:38 AM,Eastern,BRV,national_local,WHOSE LINE IS IT ANYWAY,RRFL15INLH,TRR_15_TVC_FALL_INNOVATOR,15,Cable,6.8,30
12/23/2019,3:40 AM,Eastern,HEE,National,CAZADORES DE TESOROS,RRHISF30H,TRR_30_TVC_FALL_HISPANIC,30,Cable,0.0,0
12/23/2019,3:42 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/23/2019,3:58 AM,Eastern,SUND,National,ANDY GRIFFITH SHOW  THE,RRFALL30H,TRR_30_TVC_FALL_HERO,30,Cable,34.0,0
12/23/2019,4:10 AM,Eastern,VH1,National,MARTIN,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,51.0,0
