Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
11/14/2020,12:10 AM,Local,532,Albany-Schenectady-Troy,WOFWD,WTEN,JEOPARDY!                     ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,12:27 AM,Local,673,"Columbus, GA",J!WKD,WRBL,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,12:31 AM,Local,671,Tulsa,J!WKD,KTUL,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,12:38 AM,Local,532,Albany-Schenectady-Troy,J!WKD,WTEN,MODERN FAMILY                 ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,12:58 AM,Local,633,Odessa-Midland,J!WKD,KMID,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,1:11 AM,Local,693,Little Rock,WOFWD,KATV,JEOPARDY!                     ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,1:26 AM,Local,600,Corpus Christi,WOFWD,KIII,WHEEL OF FORTUNE              ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,1:28 AM,Local,633,Odessa-Midland,WOFWD,KMID,WHEEL OF FORTUNE              ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,1:29 AM,Local,637,Cedar Rapids-Waterloo-Dubuque,WOFWD,KWWL,THE WORLD'S FUNNIEST WEATHER  ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,1:38 AM,Local,642,"Lafayette, LA",J!WKD,KATC,PAID PROGRAMMING              ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,1:39 AM,Local,575,Chattanooga,WOFWD,WTVC,JEOPARDY!                     ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,1:39 AM,Local,693,Little Rock,J!WKD,KATV,INSIDE EDITION WEEKEND        ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,1:57 AM,Local,718,"Jackson, MS",J!WKD,WLBT,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,1:57 AM,Local,710,Hattiesburg-Laurel,J!WKD,WDAM,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,1:58 AM,Local,640,Memphis,J!WKD,WREG,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:04 AM,Local,567,Greenville-Spartanburg-Ashevil,WOFWD,WLOS,WHEEL OF FORTUNE              ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,2:07 AM,Local,575,Chattanooga,J!WKD,WTVC,THE ARMSTRONG WILLIAMS SHOW   ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:27 AM,Local,751,Denver,J!WKD,KDVR,IN TOUCH MINISTRIES           ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:27 AM,Local,751,Denver,J!WKD,KFCT,IN TOUCH MINISTRIES           ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:27 AM,Local,698,Montgomery-Selma,J!WKD,WAKA,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:27 AM,Local,641,San Antonio,J!WKD,KENS,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:32 AM,Local,567,Greenville-Spartanburg-Ashevil,J!WKD,WLOS,JEOPARDY!                     ,Syndication,RRFWV115JPH,TRR_F/W_2020_15_V1_20%_OFF,15,0
11/14/2020,2:57 AM,Local,751,Denver,WOFWD,KDVR,IN TOUCH MINISTRIES           ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
11/14/2020,2:57 AM,Local,751,Denver,WOFWD,KFCT,IN TOUCH MINISTRIES           ,Syndication,RRFWV315WFH,TRR_F/W_2020_15_V3_SELL,15,0
