Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
3/1/2021,1:22 AM,Eastern,MSN,national_local,LAST WORD W/ L. ODONNELL,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,110.5,25
3/1/2021,3:39 AM,Eastern,AMC,National,AMC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,0
3/1/2021,3:42 AM,Eastern,TNT,National,BONES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,233.75,0
3/1/2021,3:55 AM,Eastern,SUND,National,SUND MOVIE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.0,0
3/1/2021,4:07 AM,Eastern,IFC,National,COMMUNITY,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,28.05,0
3/1/2021,4:30 AM,Eastern,NGC,National,DRAIN THE OCEANS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
3/1/2021,4:35 AM,Eastern,WE,National,MAMA JUNE FROM NOT TO HOT,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
3/1/2021,4:56 AM,Eastern,SUND,National,MINISTRY OF EVIL,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.0,0
3/1/2021,8:09 AM,Eastern,BRV,national_local,BELOW DECK SAILING YACHT,RFWV1REV30LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,30
3/1/2021,9:28 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,106.25,0
3/1/2021,10:25 AM,Eastern,TBSC,National,FRIENDS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,850.0,0
3/1/2021,10:37 AM,Eastern,IFC,National,PARKS AND RECREATION,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,106.25,0
3/1/2021,10:58 AM,Eastern,MSN,national_local,MSNBC LIVE W/ H.JACKSON,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,170.0,25
3/1/2021,11:02 AM,Eastern,TBSC,National,FRIENDS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,850.0,0
3/1/2021,11:47 AM,Eastern,MTV,national_local,OFFICE  THE,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,20
3/1/2021,11:49 AM,Eastern,MSN,national_local,MSNBC LIVE W/ C.MELVIN,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,170.0,25
3/1/2021,12:45 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,212.5,0
3/1/2021,1:08 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,212.5,0
3/1/2021,1:13 PM,Eastern,CMT,National,KING OF QUEENS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,191.25,0
3/1/2021,1:15 PM,Eastern,MTV,national_local,MTV MOVIES,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,20
3/1/2021,1:36 PM,Eastern,CMT,National,KING OF QUEENS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,191.25,0
3/1/2021,2:13 PM,Eastern,BRV,national_local,BELOW DECK SAILING YACHT,RFWV1REV30LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,30
3/1/2021,2:25 PM,Eastern,CMT,National,KING OF QUEENS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,191.25,0
3/1/2021,2:32 PM,Eastern,TRU,National,WORLDS DUMBEST,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,212.5,0
3/1/2021,3:08 PM,Eastern,MTV,national_local,MTV MOVIES,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,73.95,20
