Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
9/7/2020,12:33 AM,Eastern,RVLT,National,DRINK CHAMPS: HAPPY HOUR,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/7/2020,1:49 AM,Eastern,TV1,National,FATAL ATTRACTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/7/2020,2:18 AM,Eastern,TV1,National,FATAL ATTRACTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/7/2020,2:24 AM,Eastern,USA,National,NCIS: LOS ANGELES,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,170.00,0
9/7/2020,2:49 AM,Eastern,TV1,National,FATAL ATTRACTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/7/2020,3:10 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,55.25,0
9/7/2020,3:18 AM,Eastern,TNT,National,SHAQ LIFE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/7/2020,3:30 AM,Eastern,IFC,National,IFC MOVIE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,21.25,0
9/7/2020,3:46 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,68.00,0
9/7/2020,3:48 AM,Eastern,RVLT,National,DRINK CHAMPS: HAPPY HOUR,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/7/2020,3:50 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,55.25,0
9/7/2020,4:30 AM,Eastern,HLN,National,HOW IT REALLY HAPPENED,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,68.00,0
9/7/2020,4:47 AM,Eastern,TNT,National,BONES,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/7/2020,4:52 AM,Eastern,HLN,National,HOW IT REALLY HAPPENED,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,68.00,0
9/7/2020,5:08 AM,Eastern,USA,National,DATELINE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/7/2020,1:24 PM,Eastern,RVLT,National,FAT JOE PRESENTS PRIMETIM,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/7/2020,2:20 PM,Eastern,AMC,National,MARATHON WEEKEND,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,680.00,0
9/7/2020,4:26 PM,Eastern,AMC,National,MARATHON WEEKEND,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,680.00,0
9/7/2020,5:21 PM,Eastern,AMC,National,MARATHON WEEKEND,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,680.00,0
9/7/2020,5:52 PM,Eastern,AMC,National,MARATHON WEEKEND,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,680.00,0
9/7/2020,8:39 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
9/7/2020,10:43 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
9/7/2020,11:33 PM,Eastern,RVLT,National,DRINK CHAMPS: HAPPY HOUR,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/8/2020,2:00 AM,Eastern,AMC,National,AMC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,55.25,0
9/8/2020,2:27 AM,Eastern,RVLT,National,FUNNY AF,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/8/2020,3:11 AM,Eastern,RVLT,National,VERIFIED VIDEOS: AFTER HO,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/8/2020,3:22 AM,Eastern,TNT,National,NCIS: NEW ORLEANS,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/8/2020,3:29 AM,Eastern,HLN,National,HOW IT REALLY HAPPENED,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,68.00,0
9/8/2020,3:29 AM,Eastern,NGC,National,LIFE BELOW ZERO,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,51.00,0
9/8/2020,4:15 AM,Eastern,IFC,National,IFC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,21.25,0
9/8/2020,4:17 AM,Eastern,NGC,National,LIFE BELOW ZERO,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,51.00,0
9/8/2020,4:22 AM,Eastern,RVLT,National,DRINK CHAMPS: HAPPY HOUR,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/8/2020,4:42 AM,Eastern,TNT,National,NCIS: NEW ORLEANS,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/8/2020,4:43 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,68.00,0
9/8/2020,4:48 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/8/2020,4:52 AM,Eastern,NGC,National,LIFE BELOW ZERO,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,51.00,0
9/8/2020,5:10 AM,Eastern,IFC,National,IFC MOVIE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,21.25,0
9/8/2020,5:39 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
9/8/2020,9:37 AM,Eastern,MSNBC,National,MSNBC LIVE W/ S.RUHLE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,147.50",0
9/8/2020,11:00 AM,Eastern,IFC,National,IFC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,0
9/8/2020,11:31 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
9/8/2020,11:36 AM,Eastern,AEN,National,STORAGE WARS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/8/2020,11:45 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
9/8/2020,11:51 AM,Eastern,MSNBC,National,MSNBC LIVE W/ C.MELVIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,147.50",0
9/8/2020,12:13 PM,Eastern,IFC,National,IFC MOVIE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,76.50,0
9/8/2020,12:18 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
9/8/2020,12:52 PM,Eastern,AEN,National,STORAGE WARS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/8/2020,12:55 PM,Eastern,IFC,National,IFC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,0
9/8/2020,1:10 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
9/8/2020,2:07 PM,Eastern,AEN,National,STORAGE WARS,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/8/2020,2:14 PM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
