Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
12/30/2020,1:07 AM,Local,753,Phoenix,MILLN,KAZT,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,1:35 AM,Local,753,Phoenix,MILLN,KAZT,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,1:44 AM,Local,765,El Paso,MILLN,KVIA,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,2:07 AM,Local,556,Richmond,MILLN,WUPV,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,2:35 AM,Local,556,Richmond,MILLN,WUPV,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,2:38 AM,Local,501,New York,MILLN,WLNY,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,5:08 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,PAID PROGRAMMING              ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,5:35 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,PAID PROGRAMMING              ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:07 AM,Local,553,Marquette,MILLN,WBKP,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:07 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,523,Burlington-Plattsburgh,MILLN,WNNE,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,676,Duluth-Superior,MILLN,KDLH,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,509,Ft. Wayne,MILLN,WISE,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,651,Lubbock,MILLN,KLCW,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,636,Harlingen-Wslco-Brownsville-Mc,MILLN,XRIO,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,698,Montgomery-Selma,MILLN,WBMM,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:08 AM,Local,530,Tallahassee-Thomasville,MILLN,WTLF,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,523,Burlington-Plattsburgh,MILLN,WNNE,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,676,Duluth-Superior,MILLN,KDLH,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,509,Ft. Wayne,MILLN,WISE,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,651,Lubbock,MILLN,KLCW,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,553,Marquette,MILLN,WBKP,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,636,Harlingen-Wslco-Brownsville-Mc,MILLN,XRIO,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,698,Montgomery-Selma,MILLN,WBMM,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,881,Spokane,MILLN,KSKN,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:35 AM,Local,530,Tallahassee-Thomasville,MILLN,WTLF,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,6:36 AM,Local,687,Minot-Bismarck-Dickinson-Glend,MILLN,KXMA,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,7:08 AM,Local,539,Tampa-St. Petersburg,MILLN,WTOG,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,7:35 AM,Local,539,Tampa-St. Petersburg,MILLN,WTOG,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,9:07 AM,Local,577,Wilkes Barre-Scranton,MILLN,WQMY,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,9:35 AM,Local,613,Minneapolis-St. Paul,MILLN,WUCW,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,9:35 AM,Local,577,Wilkes Barre-Scranton,MILLN,WQMY,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,10:08 AM,Local,564,Charleston-Huntington,MILLN,WQCW,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,10:08 AM,Local,659,Nashville,MILLN,WNAB,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,10:35 AM,Local,564,Charleston-Huntington,MILLN,WQCW,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,10:35 AM,Local,659,Nashville,MILLN,WNAB,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,10:38 AM,Local,538,"Rochester, NY",MILLN,WROC,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:07 AM,Local,602,Chicago,MILLN,WMEU,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:07 AM,Local,686,Mobile-Pensacola,MILLN,WFGX,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:07 AM,Local,650,Oklahoma City,MILLN,KAUT,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:08 AM,Local,505,Detroit,MILLN,WADL,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:08 AM,Local,616,Kansas City,MILLN,KSMO,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:35 AM,Local,602,Chicago,MILLN,WMEU,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:35 AM,Local,505,Detroit,MILLN,WADL,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:35 AM,Local,616,Kansas City,MILLN,KSMO,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:35 AM,Local,686,Mobile-Pensacola,MILLN,WFGX,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:35 AM,Local,650,Oklahoma City,MILLN,KAUT,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
12/30/2020,11:37 AM,Local,679,Des Moines,MILLN,KDSM,WHO WANTS TO BE A MILLIONAIRE ,Syndication,RRFWV130MLNH,TRR_F/W_2020_30_V1_20%_OFF,30,0
