Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
11/25/2019,12:59 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/26/2019,12:29 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/26/2019,1:29 AM,Eastern,ADS,NatLoc,YOUR PRETTY FACE/HELL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/26/2019,2:28 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/26/2019,3:30 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/26/2019,4:58 AM,Eastern,ADS,NatLoc,YOUR PRETTY FACE/HELL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/26/2019,5:29 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/27/2019,5:57 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/28/2019,1:58 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/28/2019,2:29 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/28/2019,2:58 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/28/2019,5:57 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/29/2019,12:28 AM,Eastern,ADS,NatLoc,BLACK JESUS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/29/2019,12:59 AM,Eastern,ADS,NatLoc,ERIC ANDRE SHOW,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/29/2019,2:29 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/29/2019,3:27 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/29/2019,4:59 AM,Eastern,ADS,NatLoc,ERIC ANDRE SHOW,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/29/2019,5:27 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/30/2019,1:00 AM,Eastern,ADS,NatLoc,FOOD WARS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/30/2019,2:30 AM,Eastern,ADS,NatLoc,FOOD WARS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
11/30/2019,3:00 AM,Eastern,ADS,NatLoc,FOOD WARS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/30/2019,4:59 AM,Eastern,ADS,NatLoc,BALLMASTRZ: 9009,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/30/2019,5:28 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/30/2019,5:58 AM,Eastern,ADS,NatLoc,SAMURAI JACK,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/1/2019,12:30 AM,Eastern,ADS,NatLoc,ROBOT CHICKEN,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/1/2019,1:59 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/1/2019,2:27 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/1/2019,3:29 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/1/2019,5:28 AM,Eastern,ADS,NatLoc,AQUA TEEN HUNGERFORCE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/1/2019,5:58 AM,Eastern,ADS,NatLoc,HOME MOVIES,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/25/2019,1:46 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/25/2019,2:18 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/26/2019,2:10 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/26/2019,3:13 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/27/2019,2:22 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
