Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
2/5/21,12:13 AM,Local,716,Baton Rouge,JPWDY,WBRZ,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,12:43 AM,Local,642,"Lafayette, LA",JPWDY,KATC,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,12:57 AM,Local,616,Kansas City,WOF  ,WDAF,WHEEL OF FORTUNE              ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:10 AM,Local,618,Houston,JPWDY,KTRK,JEOPARDY!                     ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:13 AM,Local,866,Fresno-Visalia,JPWDY,KFSN,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:13 AM,Local,811,Reno,JPWDY,KOLO,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:15 AM,Local,560,Raleigh-Durham,JPWDY,WTVD,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:16 AM,Local,709,Tyler-Longview-Jacksonville,JPWDY,KLTV,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:16 AM,Local,709,Tyler-Longview-Jacksonville,JPWDY,KTRE,RIGHTTHISMINUTE               ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:36 AM,Local,821,"Great Bend, KS",WOF  ,KSNC,KSN NEWS                      ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:36 AM,Local,678,Wichita-Hutchinson,WOF  ,KSNG,KSN NEWS                      ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:36 AM,Local,678,Wichita-Hutchinson,WOF  ,KSNK,KSN NEWS                      ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:36 AM,Local,678,Wichita-Hutchinson,WOF  ,KSNW,KSN NEWS                      ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:44 AM,Local,757,Boise,JPWDY,KBOI,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:45 AM,Local,800,Bakersfield,JPWDY,KBAK,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:46 AM,Local,682,Davenport-Rock Island-Moline-Q,JPWDY,KWQC,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,1:46 AM,Local,717,Quincy-Hannibal,JPWDY,KHQA,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,2:02 AM,Local,538,"Rochester, NY",WOF  ,WROC,WHEEL OF FORTUNE              ,Syndication,RRFWV115WOFH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,2:11 AM,Local,501,New York,JPWDY,WABC,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,2:40 AM,Local,602,Chicago,JPWDY,WLS,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,2:40 AM,Local,538,"Rochester, NY",JPWDY,WROC,JEOPARDY!                     ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
2/5/21,6:07 AM,Local,507,Savannah,EXP2 ,WTGS,XPLORATION WEIRD BUT TRUE     ,Syndication,RRFWV130E2H,TRR_F/W_2020_30_V1_20%_OFF,30,0.0
2/5/21,6:07 AM,Local,605,Topeka,JPWDY,KTMJ,DAYTIME JEOPARDY              ,Syndication,RRFWV115JWKH,TRR_F/W_2020_15_V1_20%_OFF,15,0.0
