Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
7/13/2020,1:28 AM,Eastern,MSN,national_local,LAST WORD W/ L. ODONNELL,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,76.50,25
7/13/2020,3:51 AM,Eastern,AMC,National,WALKING DEAD,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/13/2020,4:09 AM,Eastern,VH1,National,MARTIN,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/13/2020,4:30 AM,Eastern,USA,National,DATELINE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
7/13/2020,4:36 AM,Eastern,VH1,National,MARTIN,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,42.50,0
7/13/2020,7:45 AM,Eastern,MSN,national_local,MORNING JOE,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,106.25,25
7/13/2020,10:05 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/13/2020,11:56 AM,Eastern,BRVSP,National,BELOW DECK,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
7/13/2020,3:54 PM,Eastern,BRVSP,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
7/13/2020,4:21 PM,Eastern,MSN,national_local,DEADLINE:WHITE HOUSE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,97.75,25
7/13/2020,5:29 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
7/13/2020,6:18 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
7/13/2020,6:35 PM,Eastern,MSN,national_local,BEAT W/ARI MELBER,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/13/2020,6:55 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
7/13/2020,7:17 PM,Eastern,MSN,national_local,MSNBC LIVE,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,148.75,25
7/13/2020,7:43 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/13/2020,11:20 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/14/2020,3:08 AM,Eastern,AMC,National,WALKING DEAD,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
7/14/2020,3:36 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
7/14/2020,4:20 AM,Eastern,VH1,National,MARTIN,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,42.50,0
7/14/2020,10:10 AM,Eastern,BRVSP,National,MILLION DOLLAR LISTING NY,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
7/14/2020,10:25 AM,Eastern,MSN,national_local,MSNBC LIVE W/ H.JACKSON,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,97.75,25
7/14/2020,11:44 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
7/14/2020,1:39 PM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
7/14/2020,2:12 PM,Eastern,BRVSP,National,MILLION DOLLAR LISTING NY,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
7/14/2020,3:38 PM,Eastern,BRVSP,National,MILLION DOLLAR LISTING NY,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
7/14/2020,5:01 PM,Eastern,FRFM,National,AFTERNOON MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
7/14/2020,5:58 PM,Eastern,MSN,national_local,MTP DAILY,RR20SPMN15LH,TRR_15_TVC_2020_SPRING_MENS,15,Cable,97.75,25
7/14/2020,8:10 PM,Eastern,BRVO,National,MILLION DOLLAR LISTING LA,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/14/2020,8:34 PM,Eastern,MSN,national_local,ALL IN W/ CHRIS HAYES,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,148.75,25
7/14/2020,8:44 PM,Eastern,BRVO,National,MILLION DOLLAR LISTING LA,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
7/14/2020,10:22 PM,Eastern,MSN,national_local,LAST WORD W/ L. ODONNELL,RR20SPR15LH,TRR_15_TVC_2020_SPRING,15,Cable,148.75,25
