Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
10/31/2020,12:02 AM,Local,503,Macon,J!WKD,WMAZ,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:24 AM,Local,532,Albany-Schenectady-Troy,WOFWD,WTEN,MODERN FAMILY                 ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:27 AM,Local,673,"Columbus, GA",J!WKD,WRBL,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:27 AM,Local,658,Green Bay-Appleton,J!WKD,WLUK,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:32 AM,Local,518,Greensboro-Winston-Salem-High,WOFWD,WFMY,TO BE ANNOUNCED               ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:52 AM,Local,532,Albany-Schenectady-Troy,J!WKD,WTEN,JUDGE JUDY                    ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:52 AM,Local,671,Tulsa,J!WKD,KTUL,TWO AND A HALF MEN            ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:54 AM,Local,534,Orlando-Daytona Beach-Melbourn,J!WKD,WFTV,NCIS: NEW ORLEANS             ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:57 AM,Local,658,Green Bay-Appleton,WOFWD,WLUK,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,12:58 AM,Local,633,Odessa-Midland,J!WKD,KMID,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:00 AM,Local,640,Memphis,J!WKD,WREG,PAID PROGRAMMING              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:01 AM,Local,693,Little Rock,WOFWD,KATV,JEOPARDY!                     ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:04 AM,Local,567,Greenville-Spartanburg-Ashevil,WOFWD,WLOS,CASTLE                        ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:22 AM,Local,575,Chattanooga,J!WKD,WTVC,TO BE ANNOUNCED               ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:26 AM,Local,600,Corpus Christi,WOFWD,KIII,JUDGE JUDY                    ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:27 AM,Local,698,Montgomery-Selma,J!WKD,WAKA,TO BE ANNOUNCED               ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:27 AM,Local,641,San Antonio,J!WKD,KENS,EXTRA                         ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:28 AM,Local,633,Odessa-Midland,WOFWD,KMID,PAID PROGRAMMING              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:30 AM,Local,693,Little Rock,J!WKD,KATV,TO BE ANNOUNCED               ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:31 AM,Local,662,Abilene-Sweetwater,J!WKD,KTAB,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:53 AM,Local,575,Chattanooga,WOFWD,WTVC,TO BE ANNOUNCED               ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:57 AM,Local,505,Detroit,J!WKD,WDIV,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:57 AM,Local,718,"Jackson, MS",J!WKD,WLBT,JEOPARDY!                     ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:57 AM,Local,710,Hattiesburg-Laurel,J!WKD,WDAM,PAID PROGRAMMING              ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
10/31/2020,1:57 AM,Local,659,Nashville,J!WKD,WZTV,TO BE ANNOUNCED               ,Syndication,RR20SPR15JPH,TRR_15_TVC_2020_SPRING,15,0
