Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
11/18/2019,12:11 AM,Eastern,CNBCW,National,CAPITAL CONNECTION,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,21.25,0
11/18/2019,12:11 AM,Eastern,VICE,National,VICE: CULTS AND BELIEF,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
11/18/2019,12:17 AM,Eastern,OXY,NatLoc,NCIS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,29.75,20
11/18/2019,12:22 AM,Eastern,MSN,NatLoc,RACHEL MADDOW SHOW,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,34.0,25
11/18/2019,12:48 AM,Eastern,CNBCW,National,CAPITAL CONNECTION,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,21.25,0
11/18/2019,12:49 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
11/18/2019,1:01 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,38.25,0
11/18/2019,1:25 AM,Eastern,VICE,National,VICE: CULTS AND BELIEF,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
11/18/2019,1:45 AM,Eastern,MTV2,National,MTV2 MOVIES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,161.5,0
11/18/2019,1:48 AM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,38.25,0
11/18/2019,2:04 AM,Eastern,USA,National,NCIS: LOS ANGELES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,276.25,0
11/18/2019,2:09 AM,Eastern,MTV2,National,MTV2 MOVIES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,161.5,0
11/18/2019,2:19 AM,Eastern,RVLT,National,Breakfast Club Extra,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,17.0,0
11/18/2019,2:22 AM,Eastern,OXY,NatLoc,NCIS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,20
11/18/2019,2:23 AM,Eastern,OXY,NatLoc,NCIS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,6.8,20
11/18/2019,2:27 AM,Eastern,IFC,National,THAT 70S SHOW,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,25.5,0
11/18/2019,2:28 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
11/18/2019,2:30 AM,Eastern,WE,National,LAW & ORDER:CI,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,63.75,0
11/18/2019,2:40 AM,Eastern,RLZC,National,CELEBRITY PAGE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,25.5,0
11/18/2019,2:43 AM,Eastern,MTV2,National,MTV2 MOVIES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,161.5,0
11/18/2019,2:49 AM,Eastern,USA,National,NCIS: LOS ANGELES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,276.25,0
11/18/2019,3:03 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,3:04 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,3:12 AM,Eastern,VICE,National,VICE: CULTS AND BELIEF,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
11/18/2019,3:22 AM,Eastern,HLN,National,FORENSIC FILES,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,72.25,0
11/18/2019,3:28 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
11/18/2019,3:28 AM,Eastern,IFC,National,THAT 70S SHOW,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,25.5,0
11/18/2019,3:34 AM,Eastern,BHER,National,STEVE HARVEY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
11/18/2019,3:43 AM,Eastern,HLN,National,FORENSIC FILES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,72.25,0
11/18/2019,3:53 AM,Eastern,RVLT,National,Verified Videos: After Hours,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,0.0,0
11/18/2019,4:08 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,4:11 AM,Eastern,NGC,National,BURIED SECRETS OF WWII,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
11/18/2019,4:14 AM,Eastern,HLN,National,FORENSIC FILES,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,72.25,0
11/18/2019,4:19 AM,Eastern,USA,National,DATELINE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,110.5,0
11/18/2019,4:40 AM,Eastern,VH1,National,MARTIN,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,59.5,0
11/18/2019,4:40 AM,Eastern,WE,National,LOVE AFTER LOCKUP,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,63.75,0
11/18/2019,5:51 AM,Eastern,VH1,National,MARTIN,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,59.5,0
11/18/2019,6:53 AM,Eastern,OVTN,NatLoc,PORTRAIT ARTIST OF THE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,4.25,85
11/18/2019,7:24 AM,Eastern,CNBCW,National,CLEVELAND HUSTLES,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,12.75,0
11/18/2019,7:52 AM,Eastern,OVTN,NatLoc,PORTRAIT ARTIST OF THE,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,4.25,85
11/18/2019,8:14 AM,Eastern,OXY,NatLoc,NCIS: LOS ANGELES,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,17.0,20
11/18/2019,9:05 AM,Eastern,IFC,National,IFC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,9:16 AM,Eastern,BABY,National,BREAKFAST CLUB,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,42.5,0
11/18/2019,9:33 AM,Eastern,NMX,National,TBD,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,12.75,0
11/18/2019,10:01 AM,Eastern,IFC,National,IFC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,10:11 AM,Eastern,BRV,NatLoc,BELOW DECK MEDITERRANEAN,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,51.0,30
11/18/2019,11:10 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
11/18/2019,11:45 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
11/18/2019,11:49 AM,Eastern,BETS,National,TBD,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
11/18/2019,11:49 AM,Eastern,NEWSY,National,NEWSY NOW,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,12.75,0
11/18/2019,12:00 PM,Eastern,IFC,National,IFC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
11/18/2019,12:35 PM,Eastern,BETS,National,TBD,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
