Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
2/1/2021,2:15 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,255.0,0
2/1/2021,2:33 AM,Eastern,WE,National,LAW & ORDER:CI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
2/1/2021,3:33 AM,Eastern,NGC,National,DRAIN THE OCEANS COMPILAT,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
2/1/2021,3:40 AM,Eastern,IFC,National,COMMUNITY,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,28.05,0
2/1/2021,3:45 AM,Eastern,WE,National,LAW & ORDER:CI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
2/1/2021,4:12 AM,Eastern,ESP2,National,SPORTSCENTER: BAD BEATS,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.0,0
2/1/2021,4:13 AM,Eastern,NGC,National,DRAIN THE OCEANS COMPILAT,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
2/1/2021,4:38 AM,Eastern,BET,National,THE PARKERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/1/2021,5:15 AM,Eastern,ENT,National,KEEPING UP WITH THE KARDA,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,68.0,0
2/1/2021,5:55 AM,Eastern,ENT,National,KEEPING UP WITH THE KARDA,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,68.0,0
2/1/2021,10:20 AM,Eastern,USA,National,CHICAGO PD,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,658.75,0
2/1/2021,11:06 AM,Eastern,GALA,National,JUEGO D L ESTRELLAS DT 1,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Cable,170.0,0
2/1/2021,1:40 PM,Eastern,VH1,National,MY WIFE AND KIDS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,510.0,0
2/1/2021,8:15 PM,Eastern,UMA,National,ENAMORANDONOS MON,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Network,850.0,0
2/2/2021,12:05 AM,Eastern,CNBCW,National,N/A,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,42.5,0
2/2/2021,2:03 AM,Eastern,AMC,National,AMC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,0
2/2/2021,3:05 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,28.05,0
2/2/2021,3:32 AM,Eastern,WE,National,LAW & ORDER:CI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
2/2/2021,3:38 AM,Eastern,NGC,National,ALASKAS GLACIER BAY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
2/2/2021,4:12 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.0,0
2/2/2021,4:17 AM,Eastern,VH1,National,WAYANS BROS,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
2/2/2021,4:31 AM,Eastern,NGC,National,ALASKAS DEADLIEST,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
2/2/2021,4:35 AM,Eastern,ESP2,National,UFC ARCHIVAL PPV,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.0,0
2/2/2021,4:38 AM,Eastern,WE,National,GROWING UP HIP HOP,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
2/2/2021,4:48 AM,Eastern,BET,National,THE PARKERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/2/2021,5:25 AM,Eastern,VH1,National,WAYANS BROS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,0
2/2/2021,5:45 AM,Eastern,BET,National,THE PARKERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/2/2021,5:52 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.0,0
2/2/2021,10:22 AM,Eastern,ID,National,ON THE CASE WITH PZ,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1083.75,0
2/2/2021,10:57 AM,Eastern,MSNBC,National,MSNBC LIVE W/ H.JACKSON,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1530.0,0
2/2/2021,11:26 AM,Eastern,ID,National,CASE THAT HAUNTS ME  THE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1083.75,0
2/2/2021,11:29 AM,Eastern,MSNBC,National,MSNBC LIVE W/ C.MELVIN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1530.0,0
2/2/2021,12:24 PM,Eastern,UNVSO,National,FRONTERA S7,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Cable,110.5,0
2/2/2021,12:42 PM,Eastern,GALA,National,AMORCITO CORAZON 1,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Cable,170.0,0
2/2/2021,1:18 PM,Eastern,USA,National,LAW & ORDER: SVU,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,658.75,0
2/2/2021,2:46 PM,Eastern,UNVSO,National,QUIEN DA MAS S6,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Cable,110.5,0
2/2/2021,3:30 PM,Eastern,MSNBC,National,MSNBC LIVE W/A.MOHYELDIN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1530.0,0
2/2/2021,3:39 PM,Eastern,MSNBC,National,MSNBC LIVE W/A.MOHYELDIN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,1530.0,0
2/2/2021,4:19 PM,Eastern,TVL,National,ANDY GRIFFITH SHOW,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,510.0,0
2/2/2021,5:47 PM,Eastern,AMC,National,GROUNDHOG DAY OVER & OVER,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,637.5,0
2/2/2021,8:11 PM,Eastern,MTV,national_local,TEEN MOM SSN 9,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.0,20
2/2/2021,8:55 PM,Eastern,UMA,National,ENAMORANDONOS TUE,RRFWV1HS30H,TRR_F/W_2020_HISPANIC_30_V1_20%_OFF,30,Network,850.0,0
2/2/2021,9:39 PM,Eastern,ID,national_local,WEB OF LIES,RRFWV130LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,310.25,0
2/2/2021,10:27 PM,Eastern,ID,national_local,48 HOURS ON ID,RRFWV130LH,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,310.25,0
2/2/2021,10:41 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/2/2021,11:02 PM,Eastern,BHER,National,MOVIE OF THE WEEK 2HR,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/3/2021,12:58 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,72.25,25
2/3/2021,1:18 AM,Eastern,MTV,national_local,RIDICULOUSNESS SSN14,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,55.25,20
2/3/2021,2:18 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,28.05,0
2/3/2021,2:53 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,127.5,0
2/3/2021,3:14 AM,Eastern,ESP2,National,NBA REGULAR SEASON REPEAT,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.0,0
2/3/2021,3:22 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
2/3/2021,3:26 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,127.5,0
2/3/2021,3:29 AM,Eastern,WE,National,LAW & ORDER:CI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.5,0
2/3/2021,3:59 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,0
2/3/2021,4:00 AM,Eastern,IFC,National,IFC MOVIE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,28.05,0
2/3/2021,4:03 AM,Eastern,SUND,National,HAP AND LEONARD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.0,0
2/3/2021,4:09 AM,Eastern,VH1,National,WAYANS BROS,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
2/3/2021,4:13 AM,Eastern,NGC,National,NARCO WARS,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,63.75,0
2/3/2021,4:23 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
2/3/2021,4:37 AM,Eastern,IFC,National,IFC MOVIE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,28.05,0
2/3/2021,4:50 AM,Eastern,SUND,National,HAP AND LEONARD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.0,0
2/3/2021,5:17 AM,Eastern,BET,National,THE PARKERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.5,0
2/3/2021,5:22 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.0,0
2/3/2021,5:31 AM,Eastern,SUND,National,HAP AND LEONARD,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.0,0
2/3/2021,5:49 AM,Eastern,IFC,National,COMMUNITY,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,28.05,0
2/3/2021,9:29 AM,Eastern,IFC,National,IFC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,93.5,0
