Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
1/4/2021,12:23 AM,Eastern,MSN,national_local,RACHEL MADDOW SHOW,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,72.25,25
1/4/2021,12:38 AM,Eastern,AMC,National,MUST WATCH MOVIE MONTH,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,"1,062.50",0
1/4/2021,1:36 AM,Eastern,WE,National,LAW & ORDER:CI,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,110.50,0
1/4/2021,2:19 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,212.50,0
1/4/2021,2:24 AM,Eastern,AMC,National,AMC MOVIE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,63.75,0
1/4/2021,2:46 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,127.50,0
1/4/2021,3:05 AM,Eastern,ESP2,National,UFC RELOADED,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.00,0
1/4/2021,3:06 AM,Eastern,WE,National,LAW & ORDER:CI,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,110.50,0
1/4/2021,3:10 AM,Eastern,ENT,National,SEX AND THE CITY,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,127.50,0
1/4/2021,3:22 AM,Eastern,BET,National,MARTIN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.50,0
1/4/2021,3:27 AM,Eastern,USA,National,DATELINE,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,85.00,0
1/4/2021,3:46 AM,Eastern,BET,National,MARTIN,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.50,0
1/4/2021,3:47 AM,Eastern,ESP2,National,UFC RELOADED,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,170.00,0
1/4/2021,3:54 AM,Eastern,ENT,National,SEX AND THE CITY,RRV388830H,TRR_F/W_2020_30_REV_V3_888_SELL,30,Cable,127.50,0
1/4/2021,4:16 AM,Eastern,BET,National,THE PARKERS,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,59.50,0
1/4/2021,4:20 AM,Eastern,VH1,National,MARTIN,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
1/4/2021,4:37 AM,Eastern,TBSC,National,BROOKLYN NINE-NINE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
1/4/2021,4:42 AM,Eastern,SUND,National,GOMER PYLE  USMC,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,51.00,0
1/4/2021,4:50 AM,Eastern,USA,National,DATELINE,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,85.00,0
1/4/2021,4:52 AM,Eastern,HLN,National,FORENSIC FILES,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,59.50,0
1/4/2021,5:04 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RRFWV1MN15H,TRR_F/W_2020_MENS_15_V1_20%_OFF,15,Cable,63.75,0
1/4/2021,5:09 AM,Eastern,ENT,National,CELEBRITY GAME FACE,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,68.00,0
1/4/2021,5:17 AM,Eastern,BET,National,THE PARKERS,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,59.50,0
1/4/2021,5:17 AM,Eastern,TNT,National,BONES,RRFWV130H,TRR_F/W_2020_30_V1_20%_OFF,30,Cable,170.00,0
1/4/2021,9:19 AM,Eastern,MSN,national_local,MSNBC LIVE W/ S.RUHLE,RRFWV115LH,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,161.50,25
1/4/2021,9:48 AM,Eastern,TNT,National,CHARMED,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,765.00,0
1/4/2021,10:26 AM,Eastern,MSN,national_local,MSNBC LIVE W/ H.JACKSON,RRV388815LH,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,161.50,25
1/4/2021,10:42 AM,Eastern,TNT,National,SUPERNATURAL,RRFWV115H,TRR_F/W_2020_15_V1_20%_OFF,15,Cable,765.00,0
1/4/2021,11:09 AM,Eastern,HLN,National,HOW IT REALLY HAPPENED,RRV388815H,TRR_F/W_2020_15_REV_V3_888_SELL,15,Cable,221.00,0
