Date,Time,TimeZone,MarketCode,MarketName,Network,Station,ProgramAired,RealRealAdType,CreativeID,CreativeName,CreativeLength,Spend
4/11/20,6:57 PM,Local,649,Evansville,WOFWD,WFIE,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,724,Fargo,WOFWD,KVLY,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,670,Ft. Smith,WOFWD,KFSM,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,773,Grand Junction-Durango,WOFWD,KKCO,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,821,"Great Bend, KS",WOFWD,KSNC,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,755,Great Falls,WOFWD,KRTV,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,658,Green Bay-Appleton,WOFWD,WLUK,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,744,Honolulu,WOFWD,KHON,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,618,Houston,WOFWD,KHOU,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,691,Huntsville-Decatur-Florence,WOFWD,WAFF,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,758,Idaho Falls-Pocatello,WOFWD,KPVI,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
4/11/20,6:57 PM,Local,718,"Jackson, MS",WOFWD,WAPT,WHEEL OF FORTUNE              ,Syndication,RR20SPR15WFH,TRR_15_TVC_2020_SPRING,15,0
