Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
9/14/2020,12:08 AM,Eastern,RVLT,National,DIGITAL DASH,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,34.00,0
9/14/2020,2:16 AM,Eastern,USA,National,NCIS: LOS ANGELES,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,170.00,0
9/14/2020,2:22 AM,Eastern,TV1,National,FATAL ATTRACTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/14/2020,2:35 AM,Eastern,USA,National,NCIS: LOS ANGELES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,170.00,0
9/14/2020,2:41 AM,Eastern,TV1,National,FATAL ATTRACTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
9/14/2020,3:23 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,68.00,0
9/14/2020,3:30 AM,Eastern,TNT,National,BONES,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/14/2020,3:43 AM,Eastern,NGC,National,SCIENCE OF STUPID UK,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,51.00,0
9/14/2020,3:44 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,68.00,0
9/14/2020,3:51 AM,Eastern,RVLT,National,VERIFIED VIDEOS: AFTER HO,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/14/2020,3:59 AM,Eastern,IFC,National,MST3K,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,21.25,0
9/14/2020,4:09 AM,Eastern,USA,National,DATELINE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
9/14/2020,4:14 AM,Eastern,TNT,National,BONES,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/14/2020,4:22 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,68.00,0
9/14/2020,4:23 AM,Eastern,NGC,National,SCIENCE OF STUPID UK,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,51.00,0
9/14/2020,4:36 AM,Eastern,TNT,National,BONES,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,212.50,0
9/14/2020,4:44 AM,Eastern,HLN,National,FORENSIC FILES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,68.00,0
9/14/2020,7:46 AM,Eastern,RVLT,National,THE BREAKFAST CLUB,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,0.00,0
9/14/2020,9:35 AM,Eastern,IFC,National,IFC MOVIE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,76.50,0
9/14/2020,10:06 AM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
9/14/2020,10:29 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,531.25,0
9/14/2020,11:26 AM,Eastern,IFC,National,IFC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,0
9/14/2020,11:33 AM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
9/14/2020,11:43 AM,Eastern,AEN,National,ESCAPING POLYGAMY,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/14/2020,12:10 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
9/14/2020,12:55 PM,Eastern,IFC,National,IFC MOVIE,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,76.50,0
9/14/2020,1:48 PM,Eastern,IFC,National,IFC MOVIE,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,76.50,0
9/14/2020,1:56 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
9/14/2020,2:19 PM,Eastern,AEN,National,INTERVENTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/14/2020,2:41 PM,Eastern,AEN,National,INTERVENTION,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/14/2020,3:16 PM,Eastern,AEN,National,INTERVENTION CA,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,403.75,0
9/14/2020,3:21 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
9/14/2020,4:28 PM,Eastern,CNN,National,LEAD WITH JAKE TAPPER,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
9/14/2020,4:34 PM,Eastern,LAF,National,ACCRDNG TO JIM M-F 4:30P,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Network,93.50,0
