Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
12/2/19,4:28 AM,Eastern,ADS,NatLoc,MORAL OREL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/3/19,12:28 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/3/19,12:58 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/3/19,1:29 AM,Eastern,ADS,NatLoc,YOUR PRETTY FACE/HELL,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/3/19,3:29 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/3/19,4:28 AM,Eastern,ADS,NatLoc,MORAL OREL,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/4/19,12:29 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/4/19,12:59 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/4/19,1:29 AM,Eastern,ADS,NatLoc,YOUR PRETTY FACE/HELL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/4/19,3:27 AM,Eastern,ADS,NatLoc,AMERICAN DAD,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/4/19,5:28 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/5/19,12:28 AM,Eastern,ADS,NatLoc,RICK & MORTY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/5/19,1:28 AM,Eastern,ADS,NatLoc,YOUR PRETTY FACE/HELL,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/5/19,1:58 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/5/19,2:28 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/5/19,4:29 AM,Eastern,ADS,NatLoc,MORAL OREL,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/5/19,5:29 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/5/19,5:57 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/6/19,12:58 AM,Eastern,ADS,NatLoc,ERIC ANDRE SHOW,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/6/19,1:29 AM,Eastern,ADS,NatLoc,MIKE TYSON MYSTERIES,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/6/19,4:30 AM,Eastern,ADS,NatLoc,AS SEEN ON ADULT SWIM,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/6/19,4:59 AM,Eastern,ADS,NatLoc,ERIC ANDRE SHOW,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/6/19,5:27 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/6/19,5:57 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/7/19,1:58 AM,Eastern,ADS,NatLoc,DEMON SLAYER,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/7/19,5:27 AM,Eastern,ADS,NatLoc,BOBS BURGERS,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/8/19,1:29 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,42.5,20
12/8/19,1:58 AM,Eastern,ADS,NatLoc,FAMILY GUY,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,42.5,20
12/8/19,4:28 AM,Eastern,ADS,NatLoc,ROBOT CHICKEN,RRFALL15LH,TRR_15_TVC_FALL_HERO,15,Cable,21.25,20
12/8/19,4:59 AM,Eastern,ADS,NatLoc,JOE PERA TALKS WITH YOU,RRFL15PRLH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,21.25,20
12/4/19,3:23 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/4/19,4:53 AM,Eastern,AMC,National,GREAT XMAS LIGHT FIGHT,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/5/19,2:09 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/5/19,4:22 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/6/19,3:14 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/6/19,4:07 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/7/19,1:32 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/7/19,3:58 AM,Eastern,AMC,National,AMC MOVIE,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/8/19,1:47 AM,Eastern,AMC,National,AMC MOVIE,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,85.0,0
12/8/19,2:36 AM,Eastern,AMC,National,GREMLINS,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,85.0,0
12/2/19,1:09 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/2/19,2:42 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/2/19,8:49 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/2/19,10:34 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/3/19,1:45 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/3/19,2:13 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/3/19,9:19 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/3/19,11:31 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/4/19,12:33 AM,Eastern,BETJ,National,SLOW JAMS,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/4/19,1:35 AM,Eastern,BETJ,National,WEST COAST WEDNESDAY,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
12/4/19,2:49 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,4.25,0
12/4/19,9:11 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/4/19,10:50 PM,Eastern,BETJ,National,WU WEDNESDAY,RRFL15PRH,TRR_15_TVC_FALL_PRAGMATIST,15,Cable,6.8,0
12/4/19,11:18 PM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,6.8,0
12/5/19,12:11 AM,Eastern,BETJ,National,MUSIC PLAYLIST,RRFALL15H,TRR_15_TVC_FALL_HERO,15,Cable,4.25,0
