Date,Time,TimeZone,Network,RealRealAdType,ProgramAired,CreativeID,CreativeName,CreativeLength,AirType,Spend,CoverPct
8/24/2020,3:11 AM,Eastern,USA,National,NCIS: LOS ANGELES,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
8/24/2020,3:17 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
8/24/2020,1:19 PM,Eastern,USA,National,CHICAGO PD,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
8/24/2020,2:10 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
8/24/2020,5:16 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
8/24/2020,5:43 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
8/24/2020,5:58 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
8/24/2020,6:42 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
8/24/2020,8:23 PM,Eastern,FBN,National,EVENING EDIT  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,297.50,0
8/24/2020,8:54 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
8/24/2020,9:10 PM,Eastern,FBN,National,STRANGE INHERITANCE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,297.50,0
8/24/2020,10:41 PM,Eastern,BRVO,National,BELOW DECK MEDITERRANEAN,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
8/25/2020,1:30 AM,Eastern,AMC,National,AMC MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
8/25/2020,5:49 AM,Eastern,USA,National,CHICAGO PD,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,85.00,0
8/25/2020,11:41 AM,Eastern,USA,National,LAW & ORDER: SVU,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,531.25,0
8/25/2020,11:55 AM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
8/25/2020,4:57 PM,Eastern,FRFM,National,SIMPSONS  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,425.00,0
8/25/2020,5:56 PM,Eastern,CNN,National,SITUATION ROOM,RR20SPR15H,TRR_15_TVC_2020_SPRING,15,Cable,"1,211.25",0
8/25/2020,7:54 PM,Eastern,BRVO,National,MILLION DOLLAR LISTING LA,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
8/25/2020,8:22 PM,Eastern,FBN,National,EVENING EDIT  THE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,297.50,0
8/25/2020,9:08 PM,Eastern,FBN,National,STRANGE INHERITANCE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,297.50,0
8/25/2020,11:33 PM,Eastern,BRVO,National,BRAVO MOVIE,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,"1,020.00",0
8/26/2020,3:01 AM,Eastern,AMC,National,FEAR THE WALKING DEAD,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,110.50,0
8/26/2020,3:48 AM,Eastern,USA,National,CHRISLEY KNOWS BEST,RR20SPMN15H,TRR_15_TVC_2020_SPRING_MENS,15,Cable,85.00,0
8/26/2020,1:31 PM,Eastern,TRU,National,WORLDS DUMBEST,RR20SPR30H,TRR_30_TVC_2020_SPRING,30,Cable,255.00,0
